#t(s) x y z
2 0.0228675898 -0.0356930446 1.813268946e-24 
2 0.02405493789 -0.04112313039 -7.286751367e-22 
2 0.02513096655 -0.04657607237 -1.086935595e-21 
2 0.0261291387 -0.05204350352 -1.158775512e-21 
2 0.02707408574 -0.05752008406 -1.050273862e-21 
2 0.02798385034 -0.06300231705 -8.57648525e-22 
2 0.02887150227 -0.06848787112 -6.503287506e-22 
2 0.02974629789 -0.07397518673 -4.659751277e-22 
2 0.03061451792 -0.07946324266 -3.145934972e-22 
2 0.031480086 -0.08495141301 -1.876158042e-22 
2 0.0323450462 -0.0904393742 -6.982393103e-23 
3 -0.005555555556 0 0 
3 0 0 0 
3 0.005114888278 -0.002173648108 -9.56998754e-22 
3 0.009341485785 -0.005784176044 -2.13846725e-21 
3 0.01265539156 -0.01024780973 -3.083598935e-21 
3 0.01519581157 -0.01519289713 -3.599882196e-21 
3 0.01713079287 -0.02040468444 -3.671746958e-21 
3 0.01860813069 -0.02576400905 -3.382686989e-21 
3 0.01974468283 -0.0312055615 -2.857363992e-21 
3 0.02062902997 -0.03669347455 -2.224040681e-21 
3 0.02132732757 -0.04220786257 -1.594585341e-21 
3 0.02188891512 -0.04773755083 -1.053224703e-21 
3 0.02235080271 -0.05327615871 -6.533628603e-22 
3 0.02274100648 -0.05881997623 -4.179071993e-22 
3 0.02308093095 -0.06436680053 -3.44017242e-22 
3 0.02338701673 -0.06991529096 -4.099972292e-22 
3 0.0236718361 -0.07546460913 -5.82668079e-22 
3 0.02394477724 -0.08101421926 -8.249899401e-22 
3 0.02421242534 -0.086563782 -1.102830714e-21 
3 0.02447872721 -0.09211310414 -1.391026858e-21 
4 -0.005555555556 0 0 
4 0 0 0 
4 0.005113147607 -0.002177691089 -4.509981951e-22 
4 0.00933384822 -0.005795087779 -1.356828826e-21 
4 0.01263691879 -0.01026673082 -2.55744794e-21 
4 0.01516176853 -0.01521977525 -3.815133993e-21 
4 0.01707697949 -0.02043885105 -4.907441428e-21 
4 0.01853090016 -0.02580456775 -5.657478334e-21 
4 0.01964086473 -0.03125159822 -5.955878402e-21 
4 0.02049584879 -0.03674415536 -5.769386505e-21 
4 0.02116234342 -0.04226247077 -5.138704453e-21 
4 0.02168998896 -0.04779549451 -4.160735869e-21 
4 0.02211608105 -0.05333696503 -2.960818568e-21 
4 0.02246891868 -0.05888328047 -1.664364524e-21 
4 0.02277019244 -0.06443233318 -3.745109216e-22 
4 0.02303663135 -0.06998286428 8.417383666e-22 
4 0.02328109112 -0.07553410311 1.958107201e-21 
4 0.02351322448 -0.0810855671 2.984287116e-21 
4 0.02373984211 -0.08663695491 3.953096726e-21 
4 0.0239650512 -0.09218809592 4.901852781e-21 
5 -0.005555555556 0 0 
5 0 0 0 
5 0.00511825393 -0.002165718953 5.386540201e-22 
5 0.009354831225 -0.00576451931 1.369252871e-21 
5 0.01268507971 -0.01021595632 2.277139357e-21 
5 0.0152468023 -0.01515002376 3.110005506e-21 
5 0.01720668853 -0.02035247866 3.781035585e-21 
5 0.01871153388 -0.02570412691 4.25002122e-21 
5 0.01987752888 -0.0311394296 4.505299438e-21 
5 0.02079282142 -0.03662225024 4.54887495e-21 
5 0.02152328131 -0.04213245491 4.387632845e-21 
5 0.02211804752 -0.04765865877 4.031348143e-21 
5 0.02261397463 -0.05319430953 3.493936486e-21 
5 0.0230389435 -0.05873555873 2.794096144e-21 
5 0.02341422985 -0.06428009239 1.955627104e-21 
5 0.02375614578 -0.06982648132 1.006616446e-21 
5 0.02407713531 -0.07537381768 -2.278174928e-23 
5 0.02438646378 -0.0809215133 -1.103119577e-21 
5 0.02469060865 -0.08646919222 -2.208848305e-21 
5 0.02499343803 -0.09201663979 -3.321773716e-21 
6 -0.005555555556 0 0 
6 0 0 0 
6 0.005121498897 -0.002158070455 7.757278012e-22 
6 0.009368171618 -0.005744959621 1.667473772e-21 
6 0.01271571925 -0.01018340084 2.343994558e-21 
6 0.01530093947 -0.01510519295 2.685644716e-21 
6 0.01728932875 -0.0202968152 2.658776856e-21 
6 0.01882669959 -0.02563920481 2.280548249e-21 
6 0.02002851591 -0.03106669357 1.613079507e-21 
6 0.02098239757 -0.03654292694 7.582037929e-22 
6 0.02175381627 -0.0420475417 -1.515197503e-22 
6 0.02239158821 -0.04756894289 -9.695374084e-22 
6 0.02293228287 -0.05310039618 -1.55742339e-21 
6 0.02340351011 -0.05863789968 -1.807658848e-21 
6 0.02382627632 -0.06417901211 -1.660950833e-21 
6 0.0242166228 -0.06972220048 -1.114579598e-21 
6 0.02458672614 -0.07526647462 -2.204943756e-22 
6 0.0249456001 -0.08081118416 9.279520224e-22 
6 0.02529950591 -0.08635591016 2.21953705e-21 
6 0.02565215658 -0.09190041324 3.556953206e-21 
7 -0.005555555556 0 0 
7 0 0 0 
7 0.005122486788 -0.00215573535 -5.676663904e-22 
7 0.009372228673 -0.005738989686 -9.842308495e-22 
7 0.01272503014 -0.010173463 -1.104378299e-21 
7 0.01531738122 -0.01509150152 -1.061582782e-21 
7 0.01731441511 -0.02027980285 -1.015597453e-21 
7 0.01886164558 -0.02561934344 -1.064088365e-21 
7 0.02007431598 -0.03104441553 -1.220716743e-21 
7 0.02103988607 -0.03651859834 -1.430922643e-21 
7 0.02182370698 -0.04202145917 -1.608484882e-21 
7 0.0224744973 -0.04754133956 -1.669695633e-21 
7 0.02302874044 -0.05307145041 -1.556469999e-21 
7 0.02351396455 -0.05860774381 -1.243890417e-21 
7 0.0239510949 -0.06414774057 -7.371819128e-22 
7 0.02435609126 -0.06968987701 -6.403375819e-23 
7 0.02474104983 -0.07523313886 7.3484987e-22 
7 0.02511490872 -0.08077685772 1.614864916e-21 
7 0.02548386417 -0.08632060234 2.535569271e-21 
7 0.02585158259 -0.0918641264 3.467818384e-21 
8 -0.005555555556 0 0 
8 0 0 0 
8 0.005122501718 -0.002155700015 7.903800256e-22 
8 0.00937228964 -0.005738899768 1.758139564e-21 
8 0.01272516938 -0.01017331388 2.536795156e-21 
8 0.01531762607 -0.01509129671 2.964198758e-21 
8 0.01731478733 -0.02027954897 3.022973083e-21 
8 0.01886216241 -0.02561904762 2.776994917e-21 
8 0.0200749914 -0.03104408423 2.326350782e-21 
8 0.02104073171 -0.03651823698 1.777770379e-21 
8 0.0218247327 -0.04202107212 1.225480178e-21 
8 0.02247571161 -0.04754093025 7.404732975e-22 
8 0.02303015063 -0.05307102144 3.630779102e-22 
8 0.02351557677 -0.05860729712 1.067118294e-22 
8 0.02395291419 -0.06414727752 -3.686128564e-23 
8 0.02435812155 -0.06968939853 -8.989952972e-23 
8 0.02474329392 -0.07523264551 -7.985803214e-23 
8 0.0251173684 -0.08077634982 -3.267267525e-23 
8 0.02548654032 -0.08632008004 3.141373536e-23 
8 0.02585447547 -0.09186358972 9.981454812e-23 
9 -0.005555555556 0 0 
9 0 0 0 
9 0.005122345813 -0.002156068729 -4.40646665e-22 
9 0.009371649252 -0.005739842688 -1.029726643e-21 
9 0.01272369942 -0.01017488399 -1.56889478e-21 
9 0.01531502989 -0.01509346055 -1.934504496e-21 
9 0.01731082554 -0.02028223856 -2.063290303e-21 
9 0.01885664278 -0.02562218871 -1.944591132e-21 
9 0.02006775652 -0.03104760879 -1.612211111e-21 
9 0.02103164949 -0.03652208738 -1.130097824e-21 
9 0.02181369014 -0.04202520172 -5.73071833e-22 
9 0.02246261114 -0.04754530239 -1.746165055e-23 
9 0.02301490832 -0.0530756081 4.705427423e-22 
9 0.02349812166 -0.05861207753 8.440021099e-22 
9 0.02393318814 -0.06415223689 1.079933004e-21 
9 0.02433607933 -0.06969452688 1.179195344e-21 
9 0.02471890304 -0.07523793666 1.162324256e-21 
9 0.02509060834 -0.0807818004 1.062615421e-21 
9 0.02545740085 -0.08632568859 9.173623012e-22 
9 0.02582295372 -0.09186935589 7.578327676e-22 
10 -0.005555555556 0 0 
10 0 0 0 
10 0.005122255656 -0.002156281915 6.024132596e-22 
10 0.009371278928 -0.005740387853 1.011008755e-21 
10 0.01272284939 -0.01017579173 1.039576731e-21 
10 0.0153135286 -0.01509471147 7.961898373e-22 
10 0.01730853459 -0.02028379331 4.528212929e-22 
10 0.01885345102 -0.02562400432 1.620228466e-22 
10 0.02006357296 -0.03104964586 2.302187055e-23 
10 0.02102639776 -0.03652431258 6.301515542e-23 
10 0.0218073049 -0.04202758803 2.47113924e-22 
10 0.022455036 -0.04754782858 4.999289304e-22 
10 0.02300609476 -0.05307825795 7.339023413e-22 
10 0.02348802864 -0.05861483901 8.7271863e-22 
10 0.02392178206 -0.06415510142 8.664979886e-22 
10 0.02432333404 -0.06969748867 6.980688056e-22 
10 0.02470479976 -0.07524099212 3.813990234e-22 
10 0.0250751352 -0.08078494758 -4.627573301e-23 
10 0.02544055193 -0.08632892665 -5.374474363e-22 
10 0.02580472736 -0.09187268461 -1.048848365e-21 
11 -0.005555555556 0 0 
11 0 0 0 
11 0.005122230838 -0.002156340595 4.487265329e-22 
11 0.009371176984 -0.005740537914 1.107791794e-21 
11 0.01272261538 -0.01017604159 1.758550829e-21 
11 0.0153131153 -0.01509505579 2.24642938e-21 
11 0.01730790389 -0.02028422125 2.499222194e-21 
11 0.01885257232 -0.02562450405 2.51110954e-21 
11 0.0200624212 -0.03105020653 2.320316735e-21 
11 0.02102495191 -0.03652492501 1.987753356e-21 
11 0.02180554698 -0.04202824477 1.581397331e-21 
11 0.02245295048 -0.04754852379 1.16443239e-21 
11 0.02300366827 -0.05307898716 7.872767509e-22 
11 0.02348524988 -0.05861559889 4.836635469e-22 
11 0.02391864177 -0.06415588962 2.69812836e-22 
11 0.02431982503 -0.06969830359 1.46010515e-22 
11 0.02470091686 -0.07524183278 9.907465674e-23 
11 0.02507087513 -0.08078581343 1.072397753e-22 
11 0.02543591308 -0.08632981745 1.458314484e-22 
11 0.02579970925 -0.09187360032 1.939966236e-22 
12 -0.005555555556 0 0 
12 0 0 0 
12 0.005122231856 -0.00215633819 -6.839409271e-22 
12 0.009371181163 -0.005740531763 -1.191279023e-21 
12 0.01272262497 -0.01017603135 -1.220883184e-21 
12 0.01531313224 -0.01509504168 -8.133832583e-22 
12 0.01730792974 -0.02028420371 -1.492139685e-22 
12 0.01885260833 -0.02562448356 5.793992293e-22 
12 0.0200624684 -0.03105018355 1.230663545e-21 
12 0.02102501117 -0.03652489991 1.723099677e-21 
12 0.02180561903 -0.04202821785 2.024564224e-21 
12 0.02245303595 -0.04754849529 2.138367031e-21 
12 0.02300376772 -0.05307895727 2.087949239e-21 
12 0.02348536376 -0.05861556775 1.904639763e-21 
12 0.02391877047 -0.06415585731 1.61999391e-21 
12 0.02431996884 -0.06969827019 1.26213967e-21 
12 0.02470107599 -0.07524179832 8.547432662e-22 
12 0.02507104972 -0.08078577794 4.171599772e-22 
12 0.02543610318 -0.08632978095 -3.535399878e-23 
12 0.0257999149 -0.09187356279 -4.922015192e-22 
13 -0.005555555556 0 0 
13 0 0 0 
13 0.005122236554 -0.002156327082 8.695671938e-22 
13 0.00937120046 -0.005740503357 1.985097463e-21 
13 0.01272266927 -0.01017598405 2.859304843e-21 
13 0.01531321048 -0.0150949765 3.212405485e-21 
13 0.01730804913 -0.0202841227 2.96055883e-21 
13 0.01885277466 -0.02562438897 2.176859835e-21 
13 0.02006268642 -0.03105007742 1.043866629e-21 
13 0.02102528485 -0.03652478398 -2.021754143e-22 
13 0.02180595178 -0.04202809354 -1.323859076e-21 
13 0.02245343072 -0.0475483637 -2.123632796e-21 
13 0.02300422703 -0.05307881925 -2.470114801e-21 
13 0.02348588975 -0.05861542392 -2.307367743e-21 
13 0.02391936489 -0.06415570813 -1.649394926e-21 
13 0.02432063305 -0.06969811595 -5.643980359e-22 
13 0.02470181098 -0.07524163921 8.460172913e-22 
13 0.0250718561 -0.08078561406 2.468679506e-21 
13 0.02543698126 -0.08632961234 4.199384685e-21 
13 0.02580086477 -0.09187338948 5.961483235e-21 
14 -0.005555555556 0 0 
14 0 0 0 
14 0.005122239029 -0.00215632123 3.326848366e-22 
14 0.009371210627 -0.005740488393 6.345540018e-22 
14 0.0127226926 -0.01017595913 7.690158137e-22 
14 0.01531325169 -0.01509494216 7.490128902e-22 
14 0.01730811202 -0.02028408003 6.515930649e-22 
14 0.01885286229 -0.02562433914 5.522846138e-22 
14 0.02006280127 -0.03105002151 4.971534384e-22 
14 0.02102542903 -0.03652472291 4.975051288e-22 
14 0.02180612708 -0.04202802805 5.352782371e-22 
14 0.02245363868 -0.04754829438 5.738809304e-22 
14 0.02300446899 -0.05307874653 5.712861072e-22 
14 0.02348616684 -0.05861534815 4.910243453e-22 
14 0.02391967803 -0.06415562953 3.099434772e-22 
14 0.02432098296 -0.06969803469 2.210360612e-23 
14 0.02470219817 -0.07524155539 -3.613354589e-22 
14 0.0250722809 -0.08078552772 -8.159348412e-22 
14 0.02543744383 -0.08632952352 -1.311003809e-21 
14 0.02580136516 -0.09187329817 -1.819110148e-21 
15 -0.005555555556 0 0 
15 0 0 0 
15 0.005122239641 -0.002156319783 -7.045216327e-22 
15 0.00937121314 -0.005740484693 -1.584938602e-21 
15 0.01272269837 -0.01017595297 -2.308405231e-21 
15 0.01531326188 -0.01509493367 -2.737140688e-21 
15 0.01730812757 -0.02028406948 -2.864770519e-21 
15 0.01885288395 -0.02562432682 -2.74828984e-21 
15 0.02006282967 -0.03105000769 -2.459911202e-21 
15 0.02102546468 -0.03652470781 -2.065181441e-21 
15 0.02180617042 -0.04202801186 -1.619289687e-21 
15 0.0224536901 -0.04754827724 -1.165748267e-21 
15 0.02300452882 -0.05307872855 -7.364656408e-22 
15 0.02348623535 -0.05861532941 -3.523608089e-22 
15 0.02391975546 -0.0641556101 -2.406327721e-23 
15 0.02432106948 -0.0696980146 2.472922328e-22 
15 0.0247022939 -0.07524153466 4.687807895e-22 
15 0.02507238593 -0.08078550638 6.535164065e-22 
15 0.02543755821 -0.08632950156 8.17364071e-22 
15 0.02580148888 -0.09187327559 9.744335544e-22 
16 -0.005555555556 0 0 
16 0 0 0 
16 0.005122239574 -0.002156319941 2.839286178e-21 
16 0.009371212865 -0.005740485098 6.080877584e-21 
16 0.01272269774 -0.01017595365 8.443892551e-21 
16 0.01531326077 -0.0150949346 9.53778914e-21 
16 0.01730812587 -0.02028407063 9.458073208e-21 
16 0.01885288158 -0.02562432817 8.4960302e-21 
16 0.02006282656 -0.0310500092 6.990904206e-21 
16 0.02102546078 -0.03652470947 5.257225074e-21 
16 0.02180616568 -0.04202801363 3.553314046e-21 
16 0.02245368447 -0.04754827912 2.069717042e-21 
16 0.02300452227 -0.05307873052 9.277553552e-22 
16 0.02348622785 -0.05861533146 1.841117386e-22 
16 0.02391974698 -0.06415561222 -1.605159436e-22 
